NotesID|OrderID|Note_Date|Note_Time|Details|Role
18986|8999|3/14/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18987|8997|3/14/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18988|8990|3/14/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18989|8964|3/14/2012|12/31/1899|NOTE: sent follow up email|admin
18990|8965|3/14/2012|12/31/1899|NOTE: sent follow up email|admin
18461|8101|1/19/2012|12/31/1899|NOTE: sent follow up email 1/19/12 ss|admin
18462|8104|1/19/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18463|8100|1/19/2012|12/31/1899|NOTE: no response from customer. ss|admin
18464|8119|1/19/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18465|8859|1/19/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
18466|8092|1/19/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18467|8109|1/19/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18468|8116|1/19/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18469|8124|1/19/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18470|8859|1/19/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18471|8859|1/19/2012|12/31/1899|NOTE: customer asked me to cxl request. 1/19 12 ss|admin
18532|8864|1/24/2012|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
18533|8863|1/24/2012|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
18534|8869|1/24/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18535|8867|1/24/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18539|8863|1/24/2012|12/31/1899|"Status Changed To: ""Sample Back Ordered"""|admin
18540|8863|1/24/2012|12/31/1899|NOTE: No stock|admin
18541|8864|1/24/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
18593|8880|1/30/2012|12/31/1899|"Status Changed To: ""Referred to Distributor"""|admin
18594|8881|1/30/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
18595|8811|1/30/2012|12/31/1899|NOTE: Happy with unit  does NOT need anymore 1/30/12 ss|admin
18631|8899|2/7/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
18632|8900|2/7/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
18633|8898|2/7/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
18634|8897|2/7/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18991|9009|3/14/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18992|8943|3/14/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
18993|8943|3/14/2012|12/31/1899|NOTE: duplicate - already sent 2 samples|admin
19002|8994|3/16/2012|12/31/1899|NOTE: told him to contact a distributor if he wanted to buy one|admin
19003|9008|3/16/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19004|8841|3/16/2012|12/31/1899|"Status Changed To: ""Lost Deal"""|admin
19005|8841|3/16/2012|12/31/1899|NOTE: could not supply custom solution|admin
19006|8685|3/16/2012|12/31/1899|"Status Changed To: ""Lost Deal"""|admin
19007|8685|3/16/2012|12/31/1899|NOTE: Buying product in France|admin
19008|8686|3/16/2012|12/31/1899|"Status Changed To: ""Lost Deal"""|admin
19009|8686|3/16/2012|12/31/1899|NOTE: Buying product in France|admin
19010|8664|3/16/2012|12/31/1899|NOTE: customer never responded to emails or V/m|admin
19011|8669|3/16/2012|12/31/1899|NOTE: sent follow up email|admin
19012|8662|3/16/2012|12/31/1899|NOTE: sent follow up email|admin
19013|8908|3/16/2012|12/31/1899|NOTE: active quote for 500pcs on going now|admin
19014|9012|3/17/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
19015|9012|3/17/2012|12/31/1899|NOTE: Refferred him to contact a distributor|admin
19020|9015|3/18/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19021|9017|3/18/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
19022|9017|3/18/2012|12/31/1899|NOTE: sent to Area51|admin
19023|9018|3/18/2012|12/31/1899|NOTE: sent to Area51|admin
19044|9022|3/22/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19045|9011|3/22/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19046|8735|3/22/2012|12/31/1899|NOTE: Display working well, working on design of the finished product. need to be in touch every 3 wks or so.|admin
19047|8983|3/22/2012|12/31/1899|NOTE: Sample had not arrived as of the 20th.|admin
19048|8983|3/22/2012|12/31/1899|NOTE: sent follow up email to customer|admin
19049|9023|3/22/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19050|9024|3/22/2012|12/31/1899|NOTE: checking email address|admin
19051|9024|3/22/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19061|9030|3/25/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19069|9023|3/26/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19070|9030|3/26/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
19077|8917|3/27/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19078|8934|3/27/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19079|9034|3/28/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19080|9035|3/28/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19081|8809|3/28/2012|12/31/1899|"Status Changed To: ""Lost Deal"""|admin
19082|9036|3/28/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19083|9037|3/28/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19084|9036|3/28/2012|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
19085|9038|3/28/2012|12/31/1899|"Status Changed To: ""Referred to Distributor"""|admin
19086|9031|3/29/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19109|9036|4/2/2012|12/31/1899|NOTE: Likes display workiing with it now. |admin
19110|9015|4/2/2012|12/31/1899|NOTE: Likes display,,minght be interested in Black white version|admin
19111|9030|4/2/2012|12/31/1899|NOTE: display looks good|admin
19131|9037|4/4/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19136|9044|4/5/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19137|9045|4/9/2012|12/31/1899|"Status Changed To: ""Referred to Distributor"""|admin
19138|9046|4/9/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19139|9047|4/9/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19140|9048|4/11/2012|12/31/1899|"Status Changed To: ""Referred to Distributor"""|admin
19141|9049|4/11/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19142|9049|4/11/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19143|9036|4/11/2012|12/31/1899|NOTE: sent follow up email|admin
19152|9053|4/16/2012|12/31/1899|NOTE: can not give us a shipping account #.|admin
19153|9053|4/16/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
19156|9055|4/17/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19172|9055|4/19/2012|12/31/1899|NOTE: Can not supply a shipping account number|admin
19173|9065|4/19/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19174|9065|4/19/2012|12/31/1899|NOTE: Will not supply to individuals|admin
19175|9066|4/19/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19176|9067|4/19/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19177|9066|4/19/2012|12/31/1899|"Status Changed To: ""Referred to Distributor"""|admin
19182|9068|4/20/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19183|9068|4/20/2012|12/31/1899|"Status Changed To: ""Referred to Distributor"""|admin
19184|9068|4/20/2012|12/31/1899|NOTE: Sent them to Allied or Newark their choice.|admin
19185|9069|4/20/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19186|9070|4/22/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19187|9067|4/23/2012|12/31/1899|"Status Changed To: ""Referred to Distributor"""|admin
19188|9065|4/23/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19189|9062|4/23/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19190|9060|4/23/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19191|9069|4/23/2012|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
19192|9036|4/23/2012|12/31/1899|NOTE: customer sent folloow up question on  4/16 no answer as yet from Ghan or Jody. sent two follow up emails.|admin
19193|8983|4/23/2012|12/31/1899|NOTE: working with new engineer testing the displays on 4/13  have sent a follow up email today.|admin
19194|9015|4/23/2012|12/31/1899|NOTE: sent follow up email|admin
19196|9030|4/23/2012|12/31/1899|NOTE: waiting for feedback from his customer.|admin
19197|8735|4/23/2012|12/31/1899|NOTE: sent follow up messages  3/5,3/16, 3/19 and 4/23|admin
19198|8701|4/23/2012|12/31/1899|NOTE: Will not get to design work on this project until Mat. I will touch base with him then.|admin
19199|8928|4/23/2012|12/31/1899|NOTE: still in circuit design stage at this moment will contact us when design is complete|admin
19200|8691|4/23/2012|12/31/1899|"Status Changed To: ""Project Cancelled"""|admin
19201|8696|4/23/2012|12/31/1899|NOTE: sent follow up email|admin
19202|8697|4/23/2012|12/31/1899|NOTE: sent follow up email|admin
19203|8698|4/23/2012|12/31/1899|NOTE: sent follow up email|admin
19204|8692|4/23/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19205|9059|4/23/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19206|9058|4/23/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19207|9057|4/23/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19208|8863|4/23/2012|12/31/1899|NOTE: customer not responding sent another email today|admin
19209|8864|4/23/2012|12/31/1899|NOTE: customer not responding sent another email today|admin
19210|8865|4/23/2012|12/31/1899|NOTE: sent follow up email|admin
19211|8904|4/23/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19212|8625|4/23/2012|12/31/1899|NOTE: sent follow up email|admin
19213|9061|4/23/2012|12/31/1899|"Status Changed To: ""Referred to Distributor"""|admin
19215|9064|4/24/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
19216|9063|4/24/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
19217|9064|4/24/2012|12/31/1899|NOTE: sent tracking info to customer|admin
19218|9063|4/24/2012|12/31/1899|NOTE: sent tracking info to customer|admin
19224|9075|4/26/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19225|9074|4/26/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19229|9079|4/30/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
19230|9079|4/30/2012|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
19231|9056|4/30/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
19232|9056|4/30/2012|12/31/1899|NOTE: sent follow up email|admin
19233|8831|4/30/2012|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
19234|8831|4/30/2012|12/31/1899|NOTE: customer still interested |admin
19235|8830|4/30/2012|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
19236|8830|4/30/2012|12/31/1899|NOTE: customer still interested|admin
19237|9070|4/30/2012|12/31/1899|NOTE: sent follow up email|admin
19238|9064|4/30/2012|12/31/1899|NOTE: sent follow up email|admin
18472|8862|1/20/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18473|8860|1/20/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18474|8861|1/20/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18587|8879|1/27/2012|12/31/1899|"Status Changed To: ""Project Cancelled"""|admin
18588|8879|1/27/2012|12/31/1899|NOTE: sent to Area51|admin
18589|8878|1/27/2012|12/31/1899|"Status Changed To: ""Project Cancelled"""|admin
18590|8878|1/27/2012|12/31/1899|NOTE: sent to Area51|admin
18591|8877|1/27/2012|12/31/1899|"Status Changed To: ""Project Cancelled"""|admin
18592|8877|1/27/2012|12/31/1899|NOTE: sent to Area51|admin
18622|8895|2/6/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18623|8896|2/6/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18624|8894|2/6/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18625|8893|2/6/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18626|8892|2/6/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18627|8892|2/6/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18628|8891|2/6/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18629|8891|2/6/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18648|8903|2/10/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18649|8901|2/10/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
18650|8900|2/10/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
18651|8899|2/10/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
18664|8904|2/14/2012|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
18665|8915|2/14/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18666|8865|2/14/2012|12/31/1899|NOTE: sent follow up email to customer 2/14 ss|admin
18667|8855|2/14/2012|12/31/1899|NOTE: customer was looking for orange lens's....2/14 ss|admin
18668|8857|2/14/2012|12/31/1899|NOTE: sent follow up email 2/14 ss|admin
18669|8809|2/14/2012|12/31/1899|NOTE: sent follow up email 2/14 ss|admin
18670|8916|2/14/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
18671|8917|2/14/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
18672|8917|2/14/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
18673|8800|2/14/2012|12/31/1899|NOTE: sent to Area51  2/14|admin
18674|8801|2/14/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18675|8802|2/14/2012|12/31/1899|NOTE: sent to Area51 2/14|admin
18676|8804|2/14/2012|12/31/1899|NOTE: sent to Area51 2 /14 ss|admin
18677|8805|2/14/2012|12/31/1899|NOTE: sent to Area51 2/14 ss|admin
18678|8807|2/14/2012|12/31/1899|NOTE: sent to Area51 2/14 ss|admin
18679|8810|2/14/2012|12/31/1899|NOTE: Sent to Area51 2/14 ss|admin
18680|8812|2/14/2012|12/31/1899|NOTE: sent to Area51 2/14 ss|admin
18681|8821|2/14/2012|12/31/1899|NOTE: sent to Area51 2/14 ss|admin
18691|8904|2/15/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
18712|8823|2/16/2012|12/31/1899|NOTE: Legal issues suspended quote 2/16|admin
18822|8962|2/29/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18823|8943|2/29/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18824|8944|2/29/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18825|8942|2/29/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18826|8964|2/29/2012|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
18827|8965|2/29/2012|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
18828|8965|2/29/2012|12/31/1899|NOTE: Please substitue the AND731GST-LED for the AND491GST-LED listed below|admin
18829|8941|2/29/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18830|8940|2/29/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18831|8944|2/29/2012|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
18832|8946|2/29/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18833|8945|2/29/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18834|8959|2/29/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
18835|8959|2/29/2012|12/31/1899|NOTE: sent tracking info to customer|admin
18836|8934|2/29/2012|12/31/1899|NOTE: sent follow up email|admin
18837|8841|2/29/2012|12/31/1899|NOTE: still working on custom solution|admin
18838|8841|2/29/2012|12/31/1899|NOTE: still working on custom solution|admin
18839|8843|2/29/2012|12/31/1899|NOTE: Nothing else for us to do|admin
18840|8966|2/29/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18841|8968|3/1/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18842|8971|3/1/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18843|8970|3/1/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18844|8969|3/1/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18845|8961|3/1/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18846|8963|3/1/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18847|8904|3/1/2012|12/31/1899|NOTE: sent follow up email|admin
18848|8915|3/1/2012|12/31/1899|NOTE: sent follow up email|admin
18849|8798|3/1/2012|12/31/1899|NOTE: sent follow up email|admin
18850|8800|3/1/2012|12/31/1899|NOTE: sent follow up email|admin
18851|8800|3/1/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
18852|8809|3/1/2012|12/31/1899|NOTE: No response from customer|admin
18853|8812|3/1/2012|12/31/1899|NOTE: sent follow up email|admin
18854|8926|3/1/2012|12/31/1899|NOTE: sent follow up email |admin
18855|8926|3/1/2012|12/31/1899|NOTE: sent follow up email|admin
18856|8929|3/1/2012|12/31/1899|NOTE: working with samples now contact week of 3/12|admin
18857|8928|3/1/2012|12/31/1899|NOTE: working with samples now  contact week of 3/12|admin
18858|8927|3/1/2012|12/31/1899|NOTE: sent follow up email|admin
18859|8674|3/1/2012|12/31/1899|NOTE: customer is still working on design  could be another 30 days before we get an order.|admin
18860|8686|3/1/2012|12/31/1899|NOTE: Customer bought product in France|admin
18861|8685|3/1/2012|12/31/1899|NOTE: customer bought product in France|admin
18862|8691|3/1/2012|12/31/1899|NOTE: sent follow up email|admin
18863|8698|3/1/2012|12/31/1899|NOTE: sent follow up email|admin
18864|8696|3/1/2012|12/31/1899|NOTE: sent follow up email|admin
18865|8712|3/1/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18866|8724|3/1/2012|12/31/1899|NOTE: spoke with customer testing other displays at this time no final decision has been made|admin
18883|8965|3/5/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
18884|8964|3/5/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
18885|8944|3/5/2012|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
18886|8965|3/5/2012|12/31/1899|NOTE: sent tracking info to customer|admin
18887|8964|3/5/2012|12/31/1899|NOTE: sent tracking info to customer|admin
18888|8985|3/6/2012|12/31/1899|"Status Changed To: ""Sent Email/Left Message"""|admin
18889|8984|3/6/2012|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
18890|8983|3/6/2012|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
18891|8988|3/6/2012|12/31/1899|"Status Changed To: ""Referred to Distributor"""|admin
18892|8987|3/6/2012|12/31/1899|"Status Changed To: ""Referred to Distributor"""|admin
18893|8986|3/6/2012|12/31/1899|"Status Changed To: ""Referred to Distributor"""|admin
